,Rank,Name,URL
20,21,"Data supporting the manuscript ""Effective radiative forcing and climate responses to 1970-2010 changes in greenhouse gases, anthropogenic aerosols and ozone""",https://www.research.ed.ac.uk/en/datasets/data-supporting-the-manuscript-effective-radiative-forcing-and-cl
21,22,Process integration of a Calcium-looping process with a natural gas combined cycle power plant for CO2 capture and its improvement by exhaust gas recirculation,https://www.research.ed.ac.uk/en/datasets/process-integration-of-a-calcium-looping-process-with-a-natural-g
22,23,Data on selection against BALB/c strain cells in mouse chimaeras,https://www.research.ed.ac.uk/en/datasets/data-on-selection-against-balbc-strain-cells-in-mouse-chimaeras
23,24,Meanings of Interaction Among Musicians Improvising (MIAMI),https://www.research.ed.ac.uk/en/datasets/meanings-of-interaction-among-musicians-improvising-miami
24,25,Naturally Inspired Peptide Leads: Alanine Scanning Reveals an Actin-Targeting Thiazole Analogue of Bisebromoamide,https://www.research.ed.ac.uk/en/datasets/naturally-inspired-peptide-leads-alanine-scanning-reveals-an-acti
0,1,Public Attitudes to Gaelic in Scotland,https://www.research.ed.ac.uk/en/datasets/public-attitudes-to-gaelic-in-scotland
1,2,Reverberant speech database for training speech dereverberation algorithms and TTS models,https://www.research.ed.ac.uk/en/datasets/reverberant-speech-database-for-training-speech-dereverberation-a
2,3,Data on selection against BALB/c strain cells in mouse chimaeras,https://www.research.ed.ac.uk/en/datasets/data-on-selection-against-balbc-strain-cells-in-mouse-chimaeras
3,4,Spoofing and Anti-Spoofing (SAS) corpus v1.0 ﻿,https://www.research.ed.ac.uk/en/datasets/spoofing-and-anti-spoofing-sas-corpus-v10
4,5,Multi-snapshot Gel Electrophoresis Traces,https://www.research.ed.ac.uk/en/datasets/multi-snapshot-gel-electrophoresis-traces
5,6,Topology weighting by iterative sampling of sub-trees,https://www.research.ed.ac.uk/en/datasets/topology-weighting-by-iterative-sampling-of-sub-trees
6,7,Global disease burden estimates of respiratory syncytial virus associated with acute respiratory infections in older adults in 2015: A systematic review and meta-analysis,https://www.research.ed.ac.uk/en/datasets/global-disease-burden-estimates-of-respiratory-syncytial-virus-as
7,8,Multiscale simulation of water flow through laboratory-scale nanotube membranes,https://www.research.ed.ac.uk/en/datasets/multiscale-simulation-of-water-flow-through-laboratory-scale-nano
8,9,Paul McAdam PhD Dataset,https://www.research.ed.ac.uk/en/datasets/paul-mcadam-phd-dataset
9,10,ERR2011767 Illumina HiSeq 2500 paired end sequencing; 10873OD0066L01,https://www.research.ed.ac.uk/en/datasets/err2011767-illumina-hiseq-2500-paired-end-sequencing-10873od0066l
10,11,"Instances for ""A Tractable Multi-Leader Multi-Follower Peak-Load-Pricing Model with Strategic Interaction""",https://www.research.ed.ac.uk/en/datasets/instances-for-a-tractable-multi-leader-multi-follower-peak-load-p
11,12,"""DAVIES_MP_2016.zip"" - Data supporting Davies et al. Genome-wide association study of cognitive functions and educational attainment in UK Biobank (N=112 151).",https://www.research.ed.ac.uk/en/datasets/daviesmp2016zip-data-supporting-davies-et-al-genome-wide-associat
12,13,Rhizobox validation,https://www.research.ed.ac.uk/en/datasets/rhizobox-validation
13,14,Data from: Exaggerated heterochiasmy in a fish with sex-linked male coloration polymorphisms,https://www.research.ed.ac.uk/en/datasets/data-from-exaggerated-heterochiasmy-in-a-fish-with-sex-linked-mal
14,15,UltraSuite Repository - sample data,https://www.research.ed.ac.uk/en/datasets/ultrasuite-repository-sample-data
15,16,Opinions on Weblinks,https://www.research.ed.ac.uk/en/datasets/opinions-on-weblinks
16,17,A mini-atlas of gene expression for the domestic goat,https://www.research.ed.ac.uk/en/datasets/a-mini-atlas-of-gene-expression-for-the-domestic-goat
17,18,Relative Photoionization Cross Sections of Super-Atom Molecular Orbitals (SAMOs) in C60,https://www.research.ed.ac.uk/en/datasets/relative-photoionization-cross-sections-of-super-atom-molecular-o
18,19,Laser-induced nucleation of supersaturated aqueous sodium bromide,https://www.research.ed.ac.uk/en/datasets/laser-induced-nucleation-of-supersaturated-aqueous-sodium-bromide
19,20,"Lawyers' Edinburgh, 1800-2000",https://www.research.ed.ac.uk/en/datasets/lawyers-edinburgh-1800-2000
20,21,"Scottish Social Attitudes Survey, 2013: Constitutional Change Data",https://www.research.ed.ac.uk/en/datasets/scottish-social-attitudes-survey-2013-constitutional-change-data
21,22,Piezo is essential for amiloride-sensitive stretch-activated mechanotransduction in larval Drosophila dorsal bipolar dendritic sensory neurons. ﻿,https://www.research.ed.ac.uk/en/datasets/piezo-is-essential-for-amiloride-sensitive-stretch-activated-mech
22,23,UK Statutory Instruments ﻿,https://www.research.ed.ac.uk/en/datasets/uk-statutory-instruments
23,24,Acts of Parliament,https://www.research.ed.ac.uk/en/datasets/acts-of-parliament
24,25,GapFire,https://www.research.ed.ac.uk/en/datasets/gapfire
0,1,xiAnnotator,https://www.research.ed.ac.uk/en/datasets/xiannotator
1,2,"Lawyers' Edinburgh, 1800-2000",https://www.research.ed.ac.uk/en/datasets/lawyers-edinburgh-1800-2000
2,3,Transcriptional response of bovine moncocyte-derived macrophages to infection with strains of Mycobacterium bovis and Mycobacterium avium subspecies paratuberculosis,https://www.research.ed.ac.uk/en/datasets/transcriptional-response-of-bovine-moncocyte-derived-macrophages-
3,4,NMJ-morph,https://www.research.ed.ac.uk/en/datasets/nmj-morph
4,5,LSDTopoTools,https://www.research.ed.ac.uk/en/datasets/lsdtopotools
5,6,"ATEC manuscript 3 - supporting data: ""Combining Process Modelling and LAI Observations to Diagnose Winter Wheat Nitrogen Status and Forecast Yield""",https://www.research.ed.ac.uk/en/datasets/atec-manuscript-3-supporting-data-combining-process-modelling-and
6,7,Kinetic analysis of bioorthogonal reaction mechanisms using Raman microscopy,https://www.research.ed.ac.uk/en/datasets/kinetic-analysis-of-bioorthogonal-reaction-mechanisms-using-raman
7,8,GWAS hair colour,https://www.research.ed.ac.uk/en/datasets/gwas-hair-colour
8,9,Conching chocolate is a prototypical transition from frictionally jammed solid to flowable suspension with maximal solid content,https://www.research.ed.ac.uk/en/datasets/conching-chocolate-is-a-prototypical-transition-from-frictionally
9,10,CARDAMOM panarctic retrievals 2000-2015,https://www.research.ed.ac.uk/en/datasets/cardamom-panarctic-retrievals-2000-2015
10,11,Deary-Liewald Reaction time,https://www.research.ed.ac.uk/en/datasets/deary-liewald-reaction-time
11,12,Comparative Genomics of Chlamydomonas,https://www.research.ed.ac.uk/en/datasets/comparative-genomics-of-chlamydomonas
12,13,"HadCM3 model data used in the article ""Seasonal long-term trends during the last Millennium strongly influenced by orbital forcing"" by Lucie Luecke, Andrew Schurer, Rob Wilson and Gabriele Hegerl",https://www.research.ed.ac.uk/en/datasets/hadcm3-model-data-used-in-the-article-seasonal-long-term-trends-d
13,14,Red-shifted environmental fluorophores and their use for the detection of Gram-negative bacteria_raw spectral data,https://www.research.ed.ac.uk/en/datasets/red-shifted-environmental-fluorophores-and-their-use-for-the-dete
14,15,Data and code for: High fidelity fibre-based physiological sensing deep in tissue,https://www.research.ed.ac.uk/en/datasets/data-and-code-for-high-fidelity-fibre-based-physiological-sensing
15,16,Isotope quantum effects in the metallization transition in liquid hydrogen,https://www.research.ed.ac.uk/en/datasets/isotope-quantum-effects-in-the-metallization-transition-in-liquid
16,17,Dwelling outline - Informal Settlements of Cape Town,https://www.research.ed.ac.uk/en/datasets/dwelling-outline-informal-settlements-of-cape-town
17,18,The Infectious Diseases of East African Livestock (IDEAL) Project Database - Stable Snapshot,https://www.research.ed.ac.uk/en/datasets/the-infectious-diseases-of-east-african-livestock-ideal-project-d
18,19,PyGNA: a unified framework for geneset network analysis,https://www.research.ed.ac.uk/en/datasets/pygna-a-unified-framework-for-geneset-network-analysis
19,20,"Local tree names, uses and species identification in Mozambique",https://www.research.ed.ac.uk/en/datasets/local-tree-names-uses-and-species-identification-in-mozambique
20,21,Circuits! - Demonstrating the use of optical fibres in biomedical sciences,https://www.research.ed.ac.uk/en/datasets/circuits-demonstrating-the-use-of-optical-fibres-in-biomedical-sc
21,22,Rural smallholder agricultural field management surveys across Mozambique,https://www.research.ed.ac.uk/en/datasets/rural-smallholder-agricultural-field-management-surveys-across-mo
22,23,Characterising shear-induced dynamics in flowing complex fluids using differential dynamic microscopy,https://www.research.ed.ac.uk/en/datasets/characterising-shear-induced-dynamics-in-flowing-complex-fluids-u
23,24,"GWAS summary statistics pertaining to the publication ""Same role but different actors: genetic regulation of post-translational modification of two distinct proteins""",https://www.research.ed.ac.uk/en/datasets/gwas-summary-statistics-pertaining-to-the-publication-same-role-b
24,25,PA-X Peace Agreement Database and Dataset Version 1,https://www.research.ed.ac.uk/en/datasets/pa-x-peace-agreement-database-and-dataset-version-1
0,1,"Human, yeast and pig genomics: sequence submissions and first sequence descriptions in the literature (1980-2015)",https://www.research.ed.ac.uk/en/datasets/human-yeast-and-pig-genomics-sequence-submissions-and-first-seque
1,2,Mouse Lifespan Synaptome Atlas dataset,https://www.research.ed.ac.uk/en/datasets/mouse-lifespan-synaptome-atlas-dataset
2,3,ISARIC4C OAS data,https://www.research.ed.ac.uk/en/datasets/isaric4c-oas-data
3,4,DTOceanPlus Electrical Components Dataset,https://www.research.ed.ac.uk/en/datasets/dtoceanplus-electrical-components-dataset
4,5,Qualitative study to inform intervention development for behaviour change in adults with chronic lung disease in rural India,https://www.research.ed.ac.uk/en/datasets/qualitative-study-to-inform-intervention-development-for-behaviou
5,6,Blended learning for primary care physicians on chronic obstructive pulmonary disease (COPD): A feasibility study in Bangladesh - Sensitive data,https://www.research.ed.ac.uk/en/datasets/blended-learning-for-primary-care-physicians-on-chronic-obstructi
6,7,4CCORD study,https://www.research.ed.ac.uk/en/datasets/4ccord-study
7,8,Exploration of pneumonia related policy formation and implementation in Pakistan,https://www.research.ed.ac.uk/en/datasets/exploration-of-pneumonia-related-policy-formation-and-implementat
8,9,CSTR VCTK Corpus: English Multi-speaker Corpus for CSTR Voice Cloning Toolkit (version 0.92),https://www.research.ed.ac.uk/en/datasets/cstr-vctk-corpus-english-multi-speaker-corpus-for-cstr-voice-clon
9,10,Views on sharing mental and physical health data among people with and without experience of mental illness,https://www.research.ed.ac.uk/en/datasets/views-on-sharing-mental-and-physical-health-data-among-people-wit
10,11,Multiscale Simulation of Enhanced Water Flow in Nanotubes of Different Materials,https://www.research.ed.ac.uk/en/datasets/multiscale-simulation-of-enhanced-water-flow-in-nanotubes-of-diff
11,12,Practices and Perceptions of GPs - Dhiraj Agarwal's Fellowship,https://www.research.ed.ac.uk/en/datasets/practices-and-perceptions-of-gps-dhiraj-agarwals-fellowship
12,13,Dual Killing Strategy: Photocatalytic Generation of Singlet Oxygen with Concomitant Pt(IV) Prodrug Activation,https://www.research.ed.ac.uk/en/datasets/dual-killing-strategy-photocatalytic-generation-of-singlet-oxygen
13,14,"Dataset for ""Real-time measurement of tumour hypoxia using an implantable microfabricated oxygen sensor""",https://www.research.ed.ac.uk/en/datasets/dataset-for-real-time-measurement-of-tumour-hypoxia-using-an-impl
14,15,Genome-wide association summary statistics of antidepressant treatment resistance meta-analysis,https://www.research.ed.ac.uk/en/datasets/genome-wide-association-summary-statistics-of-antidepressant-trea
15,16,Reconstitution of microtubule nucleation in vitro reveals novel roles for Mzt1,https://www.research.ed.ac.uk/en/datasets/reconstitution-of-microtubule-nucleation-in-vitro-reveals-novel-r
16,17,Timeseries used in Zielinski et al. Strengths and Limitations of Period Estimation Methods,https://www.research.ed.ac.uk/en/datasets/timeseries-used-in-zielinski-et-al-strengths-and-limitations-of-p
17,18,Field Induced Modulated State in the Ferromagnet PrPtAl,https://www.research.ed.ac.uk/en/datasets/field-induced-modulated-state-in-the-ferromagnet-prptal
18,19,WorldFish Data,https://www.research.ed.ac.uk/en/datasets/worldfish-data
19,20,Vortex shedding in the wake of a 75% porous disk,https://www.research.ed.ac.uk/en/datasets/vortex-shedding-in-the-wake-of-a-75-porous-disk
20,21,"Thiourea Bismuth Iodide: Crystal structure, Characterization and High Performance as an Electrode Material for Supercapacitors",https://www.research.ed.ac.uk/en/datasets/thiourea-bismuth-iodide-crystal-structure-characterization-and-hi
21,22,Bicontinuous Soft Solids with a Gradient in Channel Size Designed for Energy Storage Applications,https://www.research.ed.ac.uk/en/datasets/bicontinuous-soft-solids-with-a-gradient-in-channel-size-designed
22,23,Facile Synthesis and Characterization of Bi13S18I2 Films as a Stable Supercapacitor Electrode Material,https://www.research.ed.ac.uk/en/datasets/facile-synthesis-and-characterization-of-bi13s18i2-films-as-a-sta
